"","PRODUTO","ano","rend","name"
"968","AMENDOIM TOTAL","2018/19","434.59999999999997","producao"
"969","AMENDOIM 1ª SAFRA","2018/19","422.19999999999999","producao"
"970","AMENDOIM 2ª SAFRA","2018/19","12.4","producao"
"971","ARROZ","2018/19","10445.1","producao"
"972","AVEIA","2018/19","879.10000000000002","producao"
"973","CANOLA","2018/19","48.600000000000001","producao"
"974","CENTEIO","2018/19","9.3999999999999986","producao"
"975","CEVADA","2018/19","429.10000000000002","producao"
"976","FEIJÃO TOTAL","2018/19","3017.7000000000003","producao"
"977","FEIJÃO 1ª SAFRA","2018/19","989.09999999999991","producao"
"978","FEIJÃO 2ª SAFRA","2018/19","1300.4000000000001","producao"
"979","FEIJÃO 3ª SAFRA","2018/19","728","producao"
"980","GERGILIM","2018/19","41.299999999999997","producao"
"981","GIRASSOL","2018/19","104.89999999999999","producao"
"982","MAMONA","2018/19","30.599999999999998","producao"
"983","MILHO TOTAL","2018/19","100042.7","producao"
"984","MILHO 1ª SAFRA","2018/19","25646.700700000001","producao"
"985","MILHO 2ª SAFRA","2018/19","73177.699999999997","producao"
"986","MILHO 3ª SAFRA","2018/19","1218.7","producao"
"987","SOJA","2018/19","115029.89999999999","producao"
"988","SORGO","2018/19","2177.0000000000005","producao"
"989","TRIGO","2018/19","5154.6999999999998","producao"
"990","TRITICALE","2018/19","45.300000000000004","producao"
"991","BRASIL","2018/19","242056.40000000002","producao"
"992","ALGODÃO - CAROÇO","2019/20 Previsão (¹)","4325.8000000000002","producao"
"993","AMENDOIM TOTAL","2019/20 Previsão (¹)","558.39999999999998","producao"
"994","AMENDOIM 1ª SAFRA","2019/20 Previsão (¹)","544.80000000000007","producao"
"995","AMENDOIM 2ª SAFRA","2019/20 Previsão (¹)","13.600000000000001","producao"
"996","ARROZ","2019/20 Previsão (¹)","11126.099999999999","producao"
"997","AVEIA","2019/20 Previsão (¹)","901.30000000000007","producao"
"998","CANOLA","2019/20 Previsão (¹)","47.600000000000001","producao"
"999","CENTEIO","2019/20 Previsão (¹)","10","producao"
"1000","CEVADA","2019/20 Previsão (¹)","392.29999999999995","producao"
"1001","FEIJÃO TOTAL","2019/20 Previsão (¹)","3073.8999999999996","producao"
"1002","FEIJÃO 1ª SAFRA","2019/20 Previsão (¹)","1109.0999999999999","producao"
"1003","FEIJÃO 2ª SAFRA","2019/20 Previsão (¹)","1236.5999999999999","producao"
"1004","FEIJÃO 3ª SAFRA","2019/20 Previsão (¹)","728.70000000000005","producao"
"1005","GERGILIM","2019/20 Previsão (¹)","127.5","producao"
"1006","GIRASSOL","2019/20 Previsão (¹)","75.399999999999991","producao"
"1007","MAMONA","2019/20 Previsão (¹)","33","producao"
"1008","MILHO TOTAL","2019/20 Previsão (¹)","100992.89999999999","producao"
"1009","MILHO 1ª SAFRA","2019/20 Previsão (¹)","25429.199999999997","producao"
"1010","MILHO 2ª SAFRA","2019/20 Previsão (¹)","74232.899999999994","producao"
"1011","MILHO 3ª SAFRA","2019/20 Previsão (¹)","1330.9000000000001","producao"
"1012","SOJA","2019/20 Previsão (¹)","120424","producao"
"1013","SORGO","2019/20 Previsão (¹)","2714.9000000000001","producao"
"1014","TRIGO","2019/20 Previsão (¹)","5690.3999999999996","producao"
"1015","TRITICALE","2019/20 Previsão (¹)","43","producao"
"1016","BRASIL","2019/20 Previsão (¹)","250536.5","producao"
"1017","ALGODÃO","1976/77","4095.9000000000001","area"
"1018","AMENDOIM TOTAL","1976/77","222.40000000000001","area"
"1019","AMENDOIM 1ª SAFRA","1976/77","154.90000000000001","area"
"1020","AMENDOIM 2ª SAFRA","1976/77","67.5","area"
"1021","ARROZ","1976/77","5992.3000000000002","area"
"1022","AVEIA","1976/77","39.799999999999997","area"
"1023","CANOLA","1976/77","0","area"
"1024","CENTEIO","1976/77","4.0999999999999996","area"
"1025","CEVADA","1976/77","93.599999999999994","area"
"1026","FEIJÃO TOTAL","1976/77","4538.6999999999998","area"
"1027","FEIJÃO 1ª SAFRA","1976/77","1582","area"
"1028","FEIJÃO 2ª SAFRA","1976/77","2956.6999999999998","area"
"1029","FEIJÃO 3ª SAFRA","1976/77","0","area"
"1030","GIRASSOL","1976/77","0","area"
"1031","MAMONA","1976/77","249.90000000000001","area"
"1032","MILHO TOTAL","1976/77","11797.335999999999","area"
"1033","MILHO 1ª SAFRA","1976/77","11797.335999999999","area"
"1034","MILHO 2ª SAFRA","1976/77","0","area"
"1035","SOJA","1976/77","6949","area"
"1036","SORGO","1976/77","177.59999999999999","area"
"1037","TRIGO","1976/77","3153.3000000000002","area"
"1038","TRITICALE","1976/77","0","area"
"1039","BRASIL","1976/77","37313.900000000001","area"
"1040","ALGODÃO","1977/78","3926.1999999999998","area"
"1041","AMENDOIM TOTAL","1977/78","250.80000000000001","area"
"1042","AMENDOIM 1ª SAFRA","1977/78","174.09999999999999","area"
"1043","AMENDOIM 2ª SAFRA","1977/78","76.700000000000003","area"
"1044","ARROZ","1977/78","5623.3000000000002","area"
"1045","AVEIA","1977/78","55.5","area"
"1046","CANOLA","1977/78","0","area"
"1047","CENTEIO","1977/78","8.1999999999999993","area"
"1048","CEVADA","1977/78","89.400000000000006","area"
"1049","FEIJÃO TOTAL","1977/78","4592.6999999999998","area"
"1050","FEIJÃO 1ª SAFRA","1977/78","1761.7","area"
"1051","FEIJÃO 2ª SAFRA","1977/78","2831","area"
"1052","FEIJÃO 3ª SAFRA","1977/78","0","area"
"1053","GIRASSOL","1977/78","0","area"
"1054","MAMONA","1977/78","344","area"
"1055","MILHO TOTAL","1977/78","10985.059999999999","area"
"1056","MILHO 1ª SAFRA","1977/78","10985.059999999999","area"
"1057","MILHO 2ª SAFRA","1977/78","0","area"
"1058","SOJA","1977/78","7780","area"
"1059","SORGO","1977/78","104.2","area"
"1060","TRIGO","1977/78","2811.1999999999998","area"
"1061","TRITICALE","1977/78","0","area"
"1062","BRASIL","1977/78","36570.559999999998","area"
"1063","ALGODÃO","1978/79","3623.5999999999999","area"
"1064","AMENDOIM TOTAL","1978/79","285.60000000000002","area"
"1065","AMENDOIM 1ª SAFRA","1978/79","181.80000000000001","area"
"1066","AMENDOIM 2ª SAFRA","1978/79","103.8","area"
"1067","ARROZ","1978/79","5440.1000000000004","area"
"1068","AVEIA","1978/79","62.600000000000001","area"
"1069","CANOLA","1978/79","0","area"
"1070","CENTEIO","1978/79","10.800000000000001","area"
"1071","CEVADA","1978/79","82.5","area"
"1072","FEIJÃO TOTAL","1978/79","4193.1000000000004","area"
"1073","FEIJÃO 1ª SAFRA","1978/79","1534.2","area"
"1074","FEIJÃO 2ª SAFRA","1978/79","2658.9000000000001","area"
"1075","FEIJÃO 3ª SAFRA","1978/79","0","area"
"1076","GIRASSOL","1978/79","0","area"
"1077","MAMONA","1978/79","372.19999999999999","area"
"1078","MILHO TOTAL","1978/79","11304.813","area"
"1079","MILHO 1ª SAFRA","1978/79","11304.813","area"
"1080","MILHO 2ª SAFRA","1978/79","0","area"
"1081","SOJA","1978/79","8151","area"
"1082","SORGO","1978/79","71.299999999999997","area"
"1083","TRIGO","1978/79","3897.5999999999999","area"
"1084","TRITICALE","1978/79","0","area"
"1085","BRASIL","1978/79","37495.213000000003","area"
"1086","ALGODÃO","1979/80","4070.9000000000001","area"
"1087","AMENDOIM TOTAL","1979/80","336.5","area"
"1088","AMENDOIM 1ª SAFRA","1979/80","249.5","area"
"1089","AMENDOIM 2ª SAFRA","1979/80","87","area"
"1090","ARROZ","1979/80","6471.8000000000002","area"
"1091","AVEIA","1979/80","75.5","area"
"1092","CANOLA","1979/80","0","area"
"1093","CENTEIO","1979/80","12.199999999999999","area"
"1094","CEVADA","1979/80","74","area"
"1095","FEIJÃO TOTAL","1979/80","5068.1000000000004","area"
"1096","FEIJÃO 1ª SAFRA","1979/80","1885","area"
"1097","FEIJÃO 2ª SAFRA","1979/80","3183.0999999999999","area"
"1098","FEIJÃO 3ª SAFRA","1979/80","0","area"
"1099","GIRASSOL","1979/80","0","area"
"1100","MAMONA","1979/80","439.60000000000002","area"
"1101","MILHO TOTAL","1979/80","11669.883000000002","area"
"1102","MILHO 1ª SAFRA","1979/80","11523.883000000002","area"
"1103","MILHO 2ª SAFRA","1979/80","146","area"
"1104","SOJA","1979/80","8755.8999999999996","area"
"1105","SORGO","1979/80","78.599999999999994","area"
"1106","TRIGO","1979/80","3105.1999999999998","area"
"1107","TRITICALE","1979/80","0","area"
"1108","BRASIL","1979/80","40158.182999999997","area"
"1109","ALGODÃO","1980/81","4136.6999999999998","area"
"1110","AMENDOIM TOTAL","1980/81","222","area"
"1111","AMENDOIM 1ª SAFRA","1980/81","144.69999999999999","area"
"1112","AMENDOIM 2ª SAFRA","1980/81","77.299999999999997","area"
"1113","ARROZ","1980/81","6630.1999999999998","area"
"1114","AVEIA","1980/81","83.400000000000006","area"
"1115","CANOLA","1980/81","0","area"
"1116","CENTEIO","1980/81","21.800000000000001","area"
"1117","CEVADA","1980/81","97","area"
"1118","FEIJÃO TOTAL","1980/81","5695.6999999999998","area"
"1119","FEIJÃO 1ª SAFRA","1980/81","2072","area"
"1120","FEIJÃO 2ª SAFRA","1980/81","3623.6999999999998","area"
"1121","FEIJÃO 3ª SAFRA","1980/81","0","area"
"1122","GIRASSOL","1980/81","0","area"
"1123","MAMONA","1980/81","444.89999999999998","area"
"1124","MILHO TOTAL","1980/81","12147.144","area"
"1125","MILHO 1ª SAFRA","1980/81","11904.144","area"
"1126","MILHO 2ª SAFRA","1980/81","243","area"
"1127","SOJA","1980/81","8693.3999999999996","area"
"1128","SORGO","1980/81","97.700000000000003","area"
"1129","TRIGO","1980/81","2114.0999999999999","area"
"1130","TRITICALE","1980/81","0","area"
"1131","BRASIL","1980/81","40384.043999999994","area"
"1132","ALGODÃO","1981/82","3826.5999999999999","area"
"1133","AMENDOIM TOTAL","1981/82","254","area"
"1134","AMENDOIM 1ª SAFRA","1981/82","175.80000000000001","area"
"1135","AMENDOIM 2ª SAFRA","1981/82","78.200000000000003","area"
"1136","ARROZ","1981/82","5964.3000000000002","area"
"1137","AVEIA","1981/82","114","area"
"1138","CANOLA","1981/82","0","area"
"1139","CENTEIO","1981/82","58.5","area"
"1140","CEVADA","1981/82","161","area"
"1141","FEIJÃO TOTAL","1981/82","6155.3400000000001","area"
"1142","FEIJÃO 1ª SAFRA","1981/82","2426.9000000000001","area"
"1143","FEIJÃO 2ª SAFRA","1981/82","3728.4400000000001","area"
"1144","FEIJÃO 3ª SAFRA","1981/82","0","area"
"1145","GIRASSOL","1981/82","0","area"
"1146","MAMONA","1981/82","469.30000000000001","area"
"1147","MILHO TOTAL","1981/82","12771.052000000001","area"
"1148","MILHO 1ª SAFRA","1981/82","12543.052000000001","area"
"1149","MILHO 2ª SAFRA","1981/82","228","area"
"1150","SOJA","1981/82","8393.2000000000007","area"
"1151","SORGO","1981/82","129","area"
"1152","TRIGO","1981/82","2878.5999999999999","area"
"1153","TRITICALE","1981/82","0","area"
"1154","BRASIL","1981/82","41174.892","area"
"1155","ALGODÃO","1982/83","3624.6999999999998","area"
"1156","AMENDOIM TOTAL","1982/83","209.30000000000001","area"
"1157","AMENDOIM 1ª SAFRA","1982/83","155.09999999999999","area"
"1158","AMENDOIM 2ª SAFRA","1982/83","54.200000000000003","area"
"1159","ARROZ","1982/83","5496.1000000000004","area"
"1160","AVEIA","1982/83","101.5","area"
"1161","CANOLA","1982/83","0","area"
"1162","CENTEIO","1982/83","4.7999999999999998","area"
"1163","CEVADA","1982/83","128.69999999999999","area"
"1164","FEIJÃO TOTAL","1982/83","5181.1999999999998","area"
"1165","FEIJÃO 1ª SAFRA","1982/83","2035.8","area"
"1166","FEIJÃO 2ª SAFRA","1982/83","3145.4000000000001","area"
"1167","FEIJÃO 3ª SAFRA","1982/83","0","area"
"1168","GIRASSOL","1982/83","0","area"
"1169","MAMONA","1982/83","318","area"
"1170","MILHO TOTAL","1982/83","11658.184999999999","area"
"1171","MILHO 1ª SAFRA","1982/83","11554.285","area"
"1172","MILHO 2ª SAFRA","1982/83","103.90000000000001","area"
"1173","SOJA","1982/83","8412","area"
"1174","SORGO","1982/83","145.69999999999999","area"
"1175","TRIGO","1982/83","1932.0999999999999","area"
"1176","TRITICALE","1982/83","0","area"
"1177","BRASIL","1982/83","37212.284999999996","area"
"1178","ALGODÃO","1983/84","3107.3000000000002","area"
"1179","AMENDOIM TOTAL","1983/84","139.40000000000001","area"
"1180","AMENDOIM 1ª SAFRA","1983/84","96","area"
"1181","AMENDOIM 2ª SAFRA","1983/84","43.399999999999999","area"
"1182","ARROZ","1983/84","5307.5","area"
"1183","AVEIA","1983/84","116","area"
"1184","CANOLA","1983/84","0","area"
"1185","CENTEIO","1983/84","4.2000000000000002","area"
"1186","CEVADA","1983/84","80","area"
"1187","FEIJÃO TOTAL","1983/84","5292.3000000000002","area"
"1188","FEIJÃO 1ª SAFRA","1983/84","1897.7","area"
"1189","FEIJÃO 2ª SAFRA","1983/84","3394.5999999999999","area"
"1190","FEIJÃO 3ª SAFRA","1983/84","0","area"
"1191","GIRASSOL","1983/84","0","area"
"1192","MAMONA","1983/84","415.30000000000001","area"
"1193","MILHO TOTAL","1983/84","12205.628999999999","area"
"1194","MILHO 1ª SAFRA","1983/84","11880.628999999999","area"
"1195","MILHO 2ª SAFRA","1983/84","325","area"
"1196","SOJA","1983/84","9162.8999999999996","area"
"1197","SORGO","1983/84","177.40000000000001","area"
"1198","TRIGO","1983/84","2013","area"
"1199","TRITICALE","1983/84","0","area"
"1200","BRASIL","1983/84","38020.929000000004","area"
"1201","ALGODÃO","1984/85","3707","area"
"1202","AMENDOIM TOTAL","1984/85","187.80000000000001","area"
"1203","AMENDOIM 1ª SAFRA","1984/85","133.80000000000001","area"
"1204","AMENDOIM 2ª SAFRA","1984/85","54","area"
"1205","ARROZ","1984/85","4818.6999999999998","area"
"1206","AVEIA","1984/85","141.90000000000001","area"
"1207","CANOLA","1984/85","0","area"
"1208","CENTEIO","1984/85","12.6","area"
"1209","CEVADA","1984/85","109.7","area"
"1210","FEIJÃO TOTAL","1984/85","5403.6000000000004","area"
"1211","FEIJÃO 1ª SAFRA","1984/85","1995.2","area"
"1212","FEIJÃO 2ª SAFRA","1984/85","3408.4000000000001","area"
"1213","FEIJÃO 3ª SAFRA","1984/85","0","area"
"1214","GIRASSOL","1984/85","0","area"
"1215","MAMONA","1984/85","485","area"
"1216","MILHO TOTAL","1984/85","11940.163","area"
"1217","MILHO 1ª SAFRA","1984/85","11567.163","area"
"1218","MILHO 2ª SAFRA","1984/85","373","area"
"1219","SOJA","1984/85","10074","area"
"1220","SORGO","1984/85","197.80000000000001","area"
"1221","TRIGO","1984/85","2614.4000000000001","area"
"1222","TRITICALE","1984/85","0","area"
"1223","BRASIL","1984/85","39692.663000000008","area"
"1224","ALGODÃO","1985/86","3325.3000000000002","area"
"1225","AMENDOIM TOTAL","1985/86","162","area"
"1226","AMENDOIM 1ª SAFRA","1985/86","113.5","area"
"1227","AMENDOIM 2ª SAFRA","1985/86","48.5","area"
"1228","ARROZ","1985/86","5611.8999999999996","area"
"1229","AVEIA","1985/86","123.2","area"
"1230","CANOLA","1985/86","0","area"
"1231","CENTEIO","1985/86","5.0999999999999996","area"
"1232","CEVADA","1985/86","104.8","area"
"1233","FEIJÃO TOTAL","1985/86","5910.8999999999996","area"
"1234","FEIJÃO 1ª SAFRA","1985/86","2005.9000000000001","area"
"1235","FEIJÃO 2ª SAFRA","1985/86","3794.0999999999999","area"
"1236","FEIJÃO 3ª SAFRA","1985/86","110.90000000000001","area"
"1237","GIRASSOL","1985/86","0","area"
"1238","MAMONA","1985/86","441.39999999999998","area"
"1239","MILHO TOTAL","1985/86","13083.451000000001","area"
"1240","MILHO 1ª SAFRA","1985/86","12623.451000000001","area"
"1241","MILHO 2ª SAFRA","1985/86","460","area"
"1242","SOJA","1985/86","9644.3999999999996","area"
"1243","SORGO","1985/86","212.69999999999999","area"
"1244","TRIGO","1985/86","3908.8000000000002","area"
"1245","TRITICALE","1985/86","0","area"
"1246","BRASIL","1985/86","42533.951000000001","area"
"1247","ALGODÃO","1986/87","2161","area"
"1248","AMENDOIM TOTAL","1986/87","143.69999999999999","area"
"1249","AMENDOIM 1ª SAFRA","1986/87","109","area"
"1250","AMENDOIM 2ª SAFRA","1986/87","34.700000000000003","area"
"1251","ARROZ","1986/87","6039.3999999999996","area"
"1252","AVEIA","1986/87","122.8","area"
"1253","CANOLA","1986/87","0","area"
"1254","CENTEIO","1986/87","4","area"
"1255","CEVADA","1986/87","100.3","area"
"1256","FEIJÃO TOTAL","1986/87","5691.5","area"
"1257","FEIJÃO 1ª SAFRA","1986/87","2029.9000000000001","area"
"1258","FEIJÃO 2ª SAFRA","1986/87","3516.4000000000001","area"
"1259","FEIJÃO 3ª SAFRA","1986/87","145.19999999999999","area"
"1260","GIRASSOL","1986/87","0","area"
"1261","MAMONA","1986/87","297.5","area"
"1262","MILHO TOTAL","1986/87","14610.353000000001","area"
"1263","MILHO 1ª SAFRA","1986/87","14061.353000000001","area"
"1264","MILHO 2ª SAFRA","1986/87","549","area"
"1265","SOJA","1986/87","9221.7000000000007","area"
"1266","SORGO","1986/87","240.19999999999999","area"
"1267","TRIGO","1986/87","3429.5999999999999","area"
"1268","TRITICALE","1986/87","0","area"
"1269","BRASIL","1986/87","42062.052999999993","area"
"1270","ALGODÃO","1987/88","2576.0999999999999","area"
"1271","AMENDOIM TOTAL","1987/88","98.5","area"
"1272","AMENDOIM 1ª SAFRA","1987/88","70.400000000000006","area"
"1273","AMENDOIM 2ª SAFRA","1987/88","28.100000000000001","area"
"1274","ARROZ","1987/88","5985.3999999999996","area"
"1275","AVEIA","1987/88","133","area"
"1276","CANOLA","1987/88","0","area"
"1277","CENTEIO","1987/88","2.8999999999999999","area"
"1278","CEVADA","1987/88","109.59999999999999","area"
"1279","FEIJÃO TOTAL","1987/88","5825.1000000000004","area"
"1280","FEIJÃO 1ª SAFRA","1987/88","1967.5","area"
"1281","FEIJÃO 2ª SAFRA","1987/88","3709.3000000000002","area"
"1282","FEIJÃO 3ª SAFRA","1987/88","148.30000000000001","area"
"1283","GIRASSOL","1987/88","0","area"
"1284","MAMONA","1987/88","267.5","area"
"1285","MILHO TOTAL","1987/88","13411.096000000001","area"
"1286","MILHO 1ª SAFRA","1987/88","12885.096000000001","area"
"1287","MILHO 2ª SAFRA","1987/88","526","area"
"1288","SOJA","1987/88","10706.6","area"
"1289","SORGO","1987/88","204.59999999999999","area"
"1290","TRIGO","1987/88","3490.3000000000002","area"
"1291","TRITICALE","1987/88","0","area"
"1292","BRASIL","1987/88","42810.696000000004","area"
"1293","ALGODÃO","1988/89","2229.5999999999999","area"
"1294","AMENDOIM TOTAL","1988/89","89.200000000000003","area"
"1295","AMENDOIM 1ª SAFRA","1988/89","64.099999999999994","area"
"1296","AMENDOIM 2ª SAFRA","1988/89","25.100000000000001","area"
"1297","ARROZ","1988/89","5355.6999999999998","area"
"1298","AVEIA","1988/89","210","area"
"1299","CANOLA","1988/89","0","area"
"1300","CENTEIO","1988/89","4.0999999999999996","area"
"1301","CEVADA","1988/89","114","area"
"1302","FEIJÃO TOTAL","1988/89","5241.1000000000004","area"
"1303","FEIJÃO 1ª SAFRA","1988/89","1567.2","area"
"1304","FEIJÃO 2ª SAFRA","1988/89","3483.8000000000002","area"
"1305","FEIJÃO 3ª SAFRA","1988/89","190.09999999999999","area"
"1306","GIRASSOL","1988/89","0","area"
"1307","MAMONA","1988/89","278.69999999999999","area"
"1308","MILHO TOTAL","1988/89","12974.234999999999","area"
"1309","MILHO 1ª SAFRA","1988/89","12308.434999999999","area"
"1310","MILHO 2ª SAFRA","1988/89","665.79999999999995","area"
"1311","SOJA","1988/89","12252.799999999999","area"
"1312","SORGO","1988/89","187.30000000000001","area"
"1313","TRIGO","1988/89","3306.5999999999999","area"
"1314","TRITICALE","1988/89","0","area"
"1315","BRASIL","1988/89","42243.334999999999","area"
"1316","ALGODÃO","1989/90","1963.8","area"
"1317","AMENDOIM TOTAL","1989/90","90","area"
"1318","AMENDOIM 1ª SAFRA","1989/90","68.099999999999994","area"
"1319","AMENDOIM 2ª SAFRA","1989/90","21.899999999999999","area"
"1320","ARROZ","1989/90","4180","area"
"1321","AVEIA","1989/90","195.5","area"
"1322","CANOLA","1989/90","0","area"
"1323","CENTEIO","1989/90","4.0999999999999996","area"
"1324","CEVADA","1989/90","105","area"
"1325","FEIJÃO TOTAL","1989/90","5046.6000000000004","area"
"1326","FEIJÃO 1ª SAFRA","1989/90","1704.4000000000001","area"
"1327","FEIJÃO 2ª SAFRA","1989/90","3128.3000000000002","area"
"1328","FEIJÃO 3ª SAFRA","1989/90","213.90000000000001","area"
"1329","GIRASSOL","1989/90","0","area"
"1330","MAMONA","1989/90","241.5","area"
"1331","MILHO TOTAL","1989/90","12092.695","area"
"1332","MILHO 1ª SAFRA","1989/90","11574.295","area"
"1333","MILHO 2ª SAFRA","1989/90","518.39999999999998","area"
"1334","SOJA","1989/90","11551.4","area"
"1335","SORGO","1989/90","191.09999999999999","area"
"1336","TRIGO","1989/90","3283.3000000000002","area"
"1337","TRITICALE","1989/90","0","area"
"1338","BRASIL","1989/90","38944.995000000003","area"
"1339","ALGODÃO","1990/91","1938.8","area"
"1340","AMENDOIM TOTAL","1990/91","87.400000000000006","area"
"1341","AMENDOIM 1ª SAFRA","1990/91","65.299999999999997","area"
"1342","AMENDOIM 2ª SAFRA","1990/91","22.100000000000001","area"
"1343","ARROZ","1990/91","4232.8000000000002","area"
"1344","AVEIA","1990/91","253.69999999999999","area"
"1345","CANOLA","1990/91","0","area"
"1346","CENTEIO","1990/91","5.2000000000000002","area"
"1347","CEVADA","1990/91","98.099999999999994","area"
"1348","FEIJÃO TOTAL","1990/91","5504.1999999999998","area"
"1349","FEIJÃO 1ª SAFRA","1990/91","1880.5","area"
"1350","FEIJÃO 2ª SAFRA","1990/91","3394.5999999999999","area"
"1351","FEIJÃO 3ª SAFRA","1990/91","229.09999999999999","area"
"1352","GIRASSOL","1990/91","0","area"
"1353","MAMONA","1990/91","238.90000000000001","area"
"1354","MILHO TOTAL","1990/91","13451.4","area"
"1355","MILHO 1ª SAFRA","1990/91","12651.799999999999","area"
"1356","MILHO 2ª SAFRA","1990/91","799.60000000000002","area"
"1357","SOJA","1990/91","9742.5","area"
"1358","SORGO","1990/91","194.80000000000001","area"
"1359","TRIGO","1990/91","2145.9000000000001","area"
"1360","TRITICALE","1990/91","0","area"
"1361","BRASIL","1990/91","37893.699999999997","area"
"1362","ALGODÃO","1991/92","1971.2","area"
"1363","AMENDOIM TOTAL","1991/92","97.5","area"
"1364","AMENDOIM 1ª SAFRA","1991/92","71.700000000000003","area"
"1365","AMENDOIM 2ª SAFRA","1991/92","25.800000000000001","area"
"1366","ARROZ","1991/92","4614.3999999999996","area"
"1367","AVEIA","1991/92","294","area"
"1368","CANOLA","1991/92","0","area"
"1369","CENTEIO","1991/92","5","area"
"1370","CEVADA","1991/92","71","area"
"1371","FEIJÃO TOTAL","1991/92","5482.3999999999996","area"
"1372","FEIJÃO 1ª SAFRA","1991/92","1948.8","area"
"1373","FEIJÃO 2ª SAFRA","1991/92","3284","area"
"1374","FEIJÃO 3ª SAFRA","1991/92","249.59999999999999","area"
"1375","GIRASSOL","1991/92","0","area"
"1376","MAMONA","1991/92","180.69999999999999","area"
"1377","MILHO TOTAL","1991/92","14027.1","area"
"1378","MILHO 1ª SAFRA","1991/92","13036.799999999999","area"
"1379","MILHO 2ª SAFRA","1991/92","990.29999999999995","area"
"1380","SOJA","1991/92","9582.2000000000007","area"
"1381","SORGO","1991/92","168.90000000000001","area"
"1382","TRIGO","1991/92","1997.9000000000001","area"
"1383","TRITICALE","1991/92","0","area"
"1384","BRASIL","1991/92","38492.300000000003","area"
"1385","ALGODÃO","1992/93","1277.0999999999999","area"
"1386","AMENDOIM TOTAL","1992/93","82.400000000000006","area"
"1387","AMENDOIM 1ª SAFRA","1992/93","58.5","area"
"1388","AMENDOIM 2ª SAFRA","1992/93","23.899999999999999","area"
"1389","ARROZ","1992/93","4385.3000000000002","area"
"1390","AVEIA","1992/93","262.80000000000001","area"
"1391","CANOLA","1992/93","0","area"
"1392","CENTEIO","1992/93","5.2000000000000002","area"
"1393","CEVADA","1992/93","68.099999999999994","area"
"1394","FEIJÃO TOTAL","1992/93","4458.5","area"
"1395","FEIJÃO 1ª SAFRA","1992/93","1884.3","area"
"1396","FEIJÃO 2ª SAFRA","1992/93","2318.6999999999998","area"
"1397","FEIJÃO 3ª SAFRA","1992/93","255.5","area"
"1398","GIRASSOL","1992/93","0","area"
"1399","MAMONA","1992/93","135.80000000000001","area"
"1400","MILHO TOTAL","1992/93","12436.299999999999","area"
"1401","MILHO 1ª SAFRA","1992/93","11152.6","area"
"1402","MILHO 2ª SAFRA","1992/93","1283.7","area"
"1403","SOJA","1992/93","10717","area"
"1404","SORGO","1992/93","150.90000000000001","area"
"1405","TRIGO","1992/93","1641.9000000000001","area"
"1406","TRITICALE","1992/93","0","area"
"1407","BRASIL","1992/93","35621.300000000003","area"
"1408","ALGODÃO","1993/94","1237.8","area"
"1409","AMENDOIM TOTAL","1993/94","90.799999999999997","area"
"1410","AMENDOIM 1ª SAFRA","1993/94","66.200000000000003","area"
"1411","AMENDOIM 2ª SAFRA","1993/94","24.600000000000001","area"
"1412","ARROZ","1993/94","4391.1999999999998","area"
"1413","AVEIA","1993/94","290.39999999999998","area"
"1414","CANOLA","1993/94","0","area"
"1415","CENTEIO","1993/94","4.0999999999999996","area"
"1416","CEVADA","1993/94","57","area"
"1417","FEIJÃO TOTAL","1993/94","5644.3999999999996","area"
"1418","FEIJÃO 1ª SAFRA","1993/94","1821.3","area"
"1419","FEIJÃO 2ª SAFRA","1993/94","3581.3000000000002","area"
"1420","FEIJÃO 3ª SAFRA","1993/94","241.80000000000001","area"
"1421","GIRASSOL","1993/94","0","area"
"1422","MAMONA","1993/94","116.7","area"
"1423","MILHO TOTAL","1993/94","14151.700000000001","area"
"1424","MILHO 1ª SAFRA","1993/94","12397.799999999999","area"
"1425","MILHO 2ª SAFRA","1993/94","1753.9000000000001","area"
"1426","SOJA","1993/94","11501.700000000001","area"
"1427","SORGO","1993/94","162.19999999999999","area"
"1428","TRIGO","1993/94","1446","area"
"1429","TRITICALE","1993/94","0","area"
"1430","BRASIL","1993/94","39094","area"
"1431","ALGODÃO","1994/95","1228.5","area"
"1432","AMENDOIM TOTAL","1994/95","93.200000000000003","area"
"1433","AMENDOIM 1ª SAFRA","1994/95","68.700000000000003","area"
"1434","AMENDOIM 2ª SAFRA","1994/95","24.5","area"
"1435","ARROZ","1994/95","4267.8999999999996","area"
"1436","AVEIA","1994/95","161.59999999999999","area"
"1437","CANOLA","1994/95","0","area"
"1438","CENTEIO","1994/95","2.7000000000000002","area"
"1439","CEVADA","1994/95","68.400000000000006","area"
"1440","FEIJÃO TOTAL","1994/95","5504.8000000000002","area"
"1441","FEIJÃO 1ª SAFRA","1994/95","1669.2","area"
"1442","FEIJÃO 2ª SAFRA","1994/95","3622.9000000000001","area"
"1443","FEIJÃO 3ª SAFRA","1994/95","212.69999999999999","area"
"1444","GIRASSOL","1994/95","0","area"
"1445","MAMONA","1994/95","77.599999999999994","area"
"1446","MILHO TOTAL","1994/95","14282.200000000001","area"
"1447","MILHO 1ª SAFRA","1994/95","12614.4","area"
"1448","MILHO 2ª SAFRA","1994/95","1667.8","area"
"1449","SOJA","1994/95","11678.700000000001","area"
"1450","SORGO","1994/95","139.5","area"
"1451","TRIGO","1994/95","1033.8","area"
"1452","TRITICALE","1994/95","0","area"
"1453","BRASIL","1994/95","38538.900000000001","area"
